"DATETIME","DCE.Y.2006.03.CLOSE","DCE.Y.2006.03.SETTLE","DCE.Y.2006.03.VOLUME","DCE.Y.2006.05.CLOSE","DCE.Y.2006.05.SETTLE","DCE.Y.2006.05.VOLUME","DCE.Y.2006.07.CLOSE","DCE.Y.2006.07.SETTLE","DCE.Y.2006.07.VOLUME","DCE.Y.2006.08.CLOSE","DCE.Y.2006.08.SETTLE","DCE.Y.2006.08.VOLUME","DCE.Y.2006.09.CLOSE","DCE.Y.2006.09.SETTLE","DCE.Y.2006.09.VOLUME","DCE.Y.2006.11.CLOSE","DCE.Y.2006.11.SETTLE","DCE.Y.2006.11.VOLUME","DCE.Y.2006.12.CLOSE","DCE.Y.2006.12.SETTLE","DCE.Y.2006.12.VOLUME","DCE.Y.2007.01.CLOSE","DCE.Y.2007.01.SETTLE","DCE.Y.2007.01.VOLUME","DCE.Y.2007.03.CLOSE","DCE.Y.2007.03.SETTLE","DCE.Y.2007.03.VOLUME","DCE.Y.2007.05.CLOSE","DCE.Y.2007.05.SETTLE","DCE.Y.2007.05.VOLUME","DCE.Y.2007.07.CLOSE","DCE.Y.2007.07.SETTLE","DCE.Y.2007.07.VOLUME","DCE.Y.2007.08.CLOSE","DCE.Y.2007.08.SETTLE","DCE.Y.2007.08.VOLUME","DCE.Y.2007.09.CLOSE","DCE.Y.2007.09.SETTLE","DCE.Y.2007.09.VOLUME","DCE.Y.2007.11.CLOSE","DCE.Y.2007.11.SETTLE","DCE.Y.2007.11.VOLUME","DCE.Y.2007.12.CLOSE","DCE.Y.2007.12.SETTLE","DCE.Y.2007.12.VOLUME","DCE.Y.2008.01.CLOSE","DCE.Y.2008.01.SETTLE","DCE.Y.2008.01.VOLUME","DCE.Y.2008.03.CLOSE","DCE.Y.2008.03.SETTLE","DCE.Y.2008.03.VOLUME","DCE.Y.2008.05.CLOSE","DCE.Y.2008.05.SETTLE","DCE.Y.2008.05.VOLUME","DCE.Y.2008.07.CLOSE","DCE.Y.2008.07.SETTLE","DCE.Y.2008.07.VOLUME","DCE.Y.2008.08.CLOSE","DCE.Y.2008.08.SETTLE","DCE.Y.2008.08.VOLUME","DCE.Y.2008.09.CLOSE","DCE.Y.2008.09.SETTLE","DCE.Y.2008.09.VOLUME","DCE.Y.2008.11.CLOSE","DCE.Y.2008.11.SETTLE","DCE.Y.2008.11.VOLUME","DCE.Y.2008.12.CLOSE","DCE.Y.2008.12.SETTLE","DCE.Y.2008.12.VOLUME","DCE.Y.2009.01.CLOSE","DCE.Y.2009.01.SETTLE","DCE.Y.2009.01.VOLUME","DCE.Y.2009.03.CLOSE","DCE.Y.2009.03.SETTLE","DCE.Y.2009.03.VOLUME","DCE.Y.2009.05.CLOSE","DCE.Y.2009.05.SETTLE","DCE.Y.2009.05.VOLUME","DCE.Y.2009.07.CLOSE","DCE.Y.2009.07.SETTLE","DCE.Y.2009.07.VOLUME","DCE.Y.2009.08.CLOSE","DCE.Y.2009.08.SETTLE","DCE.Y.2009.08.VOLUME","DCE.Y.2009.09.CLOSE","DCE.Y.2009.09.SETTLE","DCE.Y.2009.09.VOLUME","DCE.Y.2009.11.CLOSE","DCE.Y.2009.11.SETTLE","DCE.Y.2009.11.VOLUME","DCE.Y.2009.12.CLOSE","DCE.Y.2009.12.SETTLE","DCE.Y.2009.12.VOLUME","DCE.Y.2010.01.CLOSE","DCE.Y.2010.01.SETTLE","DCE.Y.2010.01.VOLUME","DCE.Y.2010.03.CLOSE","DCE.Y.2010.03.SETTLE","DCE.Y.2010.03.VOLUME","DCE.Y.2010.05.CLOSE","DCE.Y.2010.05.SETTLE","DCE.Y.2010.05.VOLUME","DCE.Y.2010.07.CLOSE","DCE.Y.2010.07.SETTLE","DCE.Y.2010.07.VOLUME","DCE.Y.2010.08.CLOSE","DCE.Y.2010.08.SETTLE","DCE.Y.2010.08.VOLUME","DCE.Y.2010.09.CLOSE","DCE.Y.2010.09.SETTLE","DCE.Y.2010.09.VOLUME","DCE.Y.2010.11.CLOSE","DCE.Y.2010.11.SETTLE","DCE.Y.2010.11.VOLUME","DCE.Y.2010.12.CLOSE","DCE.Y.2010.12.SETTLE","DCE.Y.2010.12.VOLUME","DCE.Y.2011.01.CLOSE","DCE.Y.2011.01.SETTLE","DCE.Y.2011.01.VOLUME","DCE.Y.2011.03.CLOSE","DCE.Y.2011.03.SETTLE","DCE.Y.2011.03.VOLUME","DCE.Y.2011.05.CLOSE","DCE.Y.2011.05.SETTLE","DCE.Y.2011.05.VOLUME","DCE.Y.2011.07.CLOSE","DCE.Y.2011.07.SETTLE","DCE.Y.2011.07.VOLUME","DCE.Y.2011.08.CLOSE","DCE.Y.2011.08.SETTLE","DCE.Y.2011.08.VOLUME","DCE.Y.2011.09.CLOSE","DCE.Y.2011.09.SETTLE","DCE.Y.2011.09.VOLUME","DCE.Y.2011.11.CLOSE","DCE.Y.2011.11.SETTLE","DCE.Y.2011.11.VOLUME","DCE.Y.2011.12.CLOSE","DCE.Y.2011.12.SETTLE","DCE.Y.2011.12.VOLUME","DCE.Y.2012.01.CLOSE","DCE.Y.2012.01.SETTLE","DCE.Y.2012.01.VOLUME","DCE.Y.2012.03.CLOSE","DCE.Y.2012.03.SETTLE","DCE.Y.2012.03.VOLUME","DCE.Y.2012.05.CLOSE","DCE.Y.2012.05.SETTLE","DCE.Y.2012.05.VOLUME","DCE.Y.2012.07.CLOSE","DCE.Y.2012.07.SETTLE","DCE.Y.2012.07.VOLUME","DCE.Y.2012.08.CLOSE","DCE.Y.2012.08.SETTLE","DCE.Y.2012.08.VOLUME","DCE.Y.2012.09.CLOSE","DCE.Y.2012.09.SETTLE","DCE.Y.2012.09.VOLUME","DCE.Y.2012.11.CLOSE","DCE.Y.2012.11.SETTLE","DCE.Y.2012.11.VOLUME","DCE.Y.2012.12.CLOSE","DCE.Y.2012.12.SETTLE","DCE.Y.2012.12.VOLUME","DCE.Y.2013.01.CLOSE","DCE.Y.2013.01.SETTLE","DCE.Y.2013.01.VOLUME","DCE.Y.2013.03.CLOSE","DCE.Y.2013.03.SETTLE","DCE.Y.2013.03.VOLUME","DCE.Y.2013.05.CLOSE","DCE.Y.2013.05.SETTLE","DCE.Y.2013.05.VOLUME","DCE.Y.2013.07.CLOSE","DCE.Y.2013.07.SETTLE","DCE.Y.2013.07.VOLUME","DCE.Y.2013.08.CLOSE","DCE.Y.2013.08.SETTLE","DCE.Y.2013.08.VOLUME","DCE.Y.2013.09.CLOSE","DCE.Y.2013.09.SETTLE","DCE.Y.2013.09.VOLUME","DCE.Y.2013.11.CLOSE","DCE.Y.2013.11.SETTLE","DCE.Y.2013.11.VOLUME","DCE.Y.2013.12.CLOSE","DCE.Y.2013.12.SETTLE","DCE.Y.2013.12.VOLUME","DCE.Y.2014.01.CLOSE","DCE.Y.2014.01.SETTLE","DCE.Y.2014.01.VOLUME","DCE.Y.2014.03.CLOSE","DCE.Y.2014.03.SETTLE","DCE.Y.2014.03.VOLUME","DCE.Y.2014.05.CLOSE","DCE.Y.2014.05.SETTLE","DCE.Y.2014.05.VOLUME","DCE.Y.2014.07.CLOSE","DCE.Y.2014.07.SETTLE","DCE.Y.2014.07.VOLUME","DCE.Y.2014.08.CLOSE","DCE.Y.2014.08.SETTLE","DCE.Y.2014.08.VOLUME","DCE.Y.2014.09.CLOSE","DCE.Y.2014.09.SETTLE","DCE.Y.2014.09.VOLUME","DCE.Y.2014.11.CLOSE","DCE.Y.2014.11.SETTLE","DCE.Y.2014.11.VOLUME","DCE.Y.2014.12.CLOSE","DCE.Y.2014.12.SETTLE","DCE.Y.2014.12.VOLUME","DCE.Y.2015.01.CLOSE","DCE.Y.2015.01.SETTLE","DCE.Y.2015.01.VOLUME","DCE.Y.2015.03.CLOSE","DCE.Y.2015.03.SETTLE","DCE.Y.2015.03.VOLUME","DCE.Y.2015.05.CLOSE","DCE.Y.2015.05.SETTLE","DCE.Y.2015.05.VOLUME","DCE.Y.2015.07.CLOSE","DCE.Y.2015.07.SETTLE","DCE.Y.2015.07.VOLUME","DCE.Y.2015.08.CLOSE","DCE.Y.2015.08.SETTLE","DCE.Y.2015.08.VOLUME","DCE.Y.2015.09.CLOSE","DCE.Y.2015.09.SETTLE","DCE.Y.2015.09.VOLUME","DCE.Y.2015.11.CLOSE","DCE.Y.2015.11.SETTLE","DCE.Y.2015.11.VOLUME","DCE.Y.2015.12.CLOSE","DCE.Y.2015.12.SETTLE","DCE.Y.2015.12.VOLUME","DCE.Y.2016.01.CLOSE","DCE.Y.2016.01.SETTLE","DCE.Y.2016.01.VOLUME","DCE.Y.2016.03.CLOSE","DCE.Y.2016.03.SETTLE","DCE.Y.2016.03.VOLUME","DCE.Y.2016.05.CLOSE","DCE.Y.2016.05.SETTLE","DCE.Y.2016.05.VOLUME","DCE.Y.2016.07.CLOSE","DCE.Y.2016.07.SETTLE","DCE.Y.2016.07.VOLUME","DCE.Y.2016.08.CLOSE","DCE.Y.2016.08.SETTLE","DCE.Y.2016.08.VOLUME","DCE.Y.2016.09.CLOSE","DCE.Y.2016.09.SETTLE","DCE.Y.2016.09.VOLUME","DCE.Y.2016.11.CLOSE","DCE.Y.2016.11.SETTLE","DCE.Y.2016.11.VOLUME","DCE.Y.2016.12.CLOSE","DCE.Y.2016.12.SETTLE","DCE.Y.2016.12.VOLUME","DCE.Y.2017.01.CLOSE","DCE.Y.2017.01.SETTLE","DCE.Y.2017.01.VOLUME"
"2012-12-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,8732,300,8544,8558,24,8572,8594,552382,8646,8660,6,8638,8646,34,8586,8610,104258,8684,8684,2,8668,8668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8628,8676,326,8570,8578,26,8634,8582,692036,8632,8656,8,8632,8624,8,8620,8574,249508,8684,8684,0,8668,8668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-12-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,8612,364,8590,8620,36,8642,8642,507182,8660,8660,2,8682,8682,2,8626,8630,155462,8684,8684,0,8668,8668,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8560,8576,340,8662,8648,14,8612,8680,449196,8660,8660,0,8684,8688,10,8604,8658,124268,8684,8684,0,8650,8650,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090,9090,8,8648,8648,0,8768,8722,491458,8788,8756,6,8766,8766,2,8782,8732,242602,8834,8834,2,8750,8748,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8980,8980,4,8566,8640,34,8688,8710,534014,8756,8756,0,8770,8750,6,8724,8734,309146,8736,8736,6,8750,8736,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8750,8754,4,8614,8634,8,8660,8680,490834,8692,8726,12,8762,8780,24,8668,8702,416642,8736,8736,0,8736,8736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8754,8754,0,8596,8596,2,8600,8618,353340,8726,8726,4,8780,8780,0,8608,8636,273548,8736,8736,0,8736,8736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8230,8230,2,8568,8568,2,8562,8622,366328,8628,8628,2,8636,8652,12,8556,8626,289066,8736,8736,0,8600,8610,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8230,8230,0,8480,8510,12,8488,8542,441100,8628,8628,4,8506,8534,24,8472,8536,340506,8736,8736,0,8610,8610,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8230,8230,0,8484,8506,4,8530,8550,330722,8610,8610,2,8612,8604,20,8528,8534,323898,8736,8736,0,8580,8590,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
